requisite_id,course_number,requisite_number,course_x,course_y,requisite_x,requisite_y,requisite_is_primary
13,215,253,0.7803658426171541,3.923140215653325,1.148053055141661,2.7716374551120313,0
13,215,254,0.7803658426171541,3.923140215653325,0.9567108792847177,2.309697879260026,0
14,220,101,-2.828421495626576,2.8284327538546012,2.653589793355116e-06,1.9999999999982396,1
14,220,103,-2.828421495626576,2.8284327538546012,-1.8477572879191047,0.7653711550233877,0
14,220,105,-2.828421495626576,2.8284327538546012,-1.96157166088925,-0.3901751135018605,0
14,220,121,-2.828421495626576,2.8284327538546012,1.662939777450697,1.111139638646838,0
14,220,200,-2.828421495626576,2.8284327538546012,3.9803846900326745e-06,2.9999999999973594,0
14,220,217,-2.828421495626576,2.8284327538546012,1.3393952309986046,3.2335770309640366,0
14,220,226,-2.828421495626576,2.8284327538546012,2.4944096661760455,1.6667094579702568,0
14,220,253,-2.828421495626576,2.8284327538546012,1.148053055141661,2.7716374551120313,0
14,220,254,-2.828421495626576,2.8284327538546012,0.9567108792847177,2.309697879260026,0
15,217,101,1.3393952309986046,3.2335770309640366,2.653589793355116e-06,1.9999999999982396,1
15,217,103,1.3393952309986046,3.2335770309640366,-1.8477572879191047,0.7653711550233877,0
15,217,105,1.3393952309986046,3.2335770309640366,-1.96157166088925,-0.3901751135018605,0
15,217,121,1.3393952309986046,3.2335770309640366,1.662939777450697,1.111139638646838,0
17,217,152,1.3393952309986046,3.2335770309640366,1.1111418450258703,1.6629383031948315,1
17,217,221,1.3393952309986046,3.2335770309640366,-1.6667061483987755,2.4944118775554527,0
17,217,223,1.3393952309986046,3.2335770309640366,3.0,0.0,0
16,221,100,-1.6667061483987755,2.4944118775554527,1.326794896677558e-06,0.9999999999991198,1
16,221,102,-1.6667061483987755,2.4944118775554527,-0.9238786439595523,0.38268557751169385,0
16,221,103,-1.6667061483987755,2.4944118775554527,-1.8477572879191047,0.7653711550233877,0
16,221,110,-1.6667061483987755,2.4944118775554527,-0.19509406325481018,-0.9807845362171694,0
16,221,120,-1.6667061483987755,2.4944118775554527,0.8314698887253485,0.555569819323419,0
16,221,180,-1.6667061483987755,2.4944118775554527,-0.5555687161329251,0.8314706258518176,0
16,221,184,-1.6667061483987755,2.4944118775554527,-0.7071091266468291,-0.707104435718486,0
16,221,101,-1.6667061483987755,2.4944118775554527,2.653589793355116e-06,1.9999999999982396,0
16,221,103,-1.6667061483987755,2.4944118775554527,-1.8477572879191047,0.7653711550233877,0
16,221,105,-1.6667061483987755,2.4944118775554527,-1.96157166088925,-0.3901751135018605,0
16,221,121,-1.6667061483987755,2.4944118775554527,1.662939777450697,1.111139638646838,0
18,223,121,3.0,0.0,1.662939777450697,1.111139638646838,1
18,223,101,3.0,0.0,2.653589793355116e-06,1.9999999999982396,0
18,223,103,3.0,0.0,-1.8477572879191047,0.7653711550233877,0
18,223,105,3.0,0.0,-1.96157166088925,-0.3901751135018605,0
20,226,121,2.4944096661760455,1.6667094579702568,1.662939777450697,1.111139638646838,1
20,226,101,2.4944096661760455,1.6667094579702568,2.653589793355116e-06,1.9999999999982396,0
20,226,103,2.4944096661760455,1.6667094579702568,-1.8477572879191047,0.7653711550233877,0
20,226,105,2.4944096661760455,1.6667094579702568,-1.96157166088925,-0.3901751135018605,0
22,226,152,2.4944096661760455,1.6667094579702568,1.1111418450258703,1.6629383031948315,0
22,226,221,2.4944096661760455,1.6667094579702568,-1.6667061483987755,2.4944118775554527,0
22,226,223,2.4944096661760455,1.6667094579702568,3.0,0.0,1
23,227,226,3.325879554901394,2.222279277293676,2.4944096661760455,1.6667094579702568,1
24,253,101,1.148053055141661,2.7716374551120313,2.653589793355116e-06,1.9999999999982396,1
24,253,103,1.148053055141661,2.7716374551120313,-1.8477572879191047,0.7653711550233877,0
24,253,105,1.148053055141661,2.7716374551120313,-1.96157166088925,-0.3901751135018605,0
24,253,121,1.148053055141661,2.7716374551120313,1.662939777450697,1.111139638646838,0
25,254,101,0.9567108792847177,2.309697879260026,2.653589793355116e-06,1.9999999999982396,1
26,254,152,0.9567108792847177,2.309697879260026,1.1111418450258703,1.6629383031948315,1
26,254,221,0.9567108792847177,2.309697879260026,-1.6667061483987755,2.4944118775554527,0
26,254,223,0.9567108792847177,2.309697879260026,3.0,0.0,0
28,255,101,2.1213217508376787,2.1213189362806726,2.653589793355116e-06,1.9999999999982396,1
28,255,103,2.1213217508376787,2.1213189362806726,-1.8477572879191047,0.7653711550233877,0
28,255,105,2.1213217508376787,2.1213189362806726,-1.96157166088925,-0.3901751135018605,0
28,255,121,2.1213217508376787,2.1213189362806726,1.662939777450697,1.111139638646838,0
29,255,152,2.1213217508376787,2.1213189362806726,1.1111418450258703,1.6629383031948315,1
29,255,221,2.1213217508376787,2.1213189362806726,-1.6667061483987755,2.4944118775554527,0
29,255,223,2.1213217508376787,2.1213189362806726,3.0,0.0,0
30,255,200,2.1213217508376787,2.1213189362806726,3.9803846900326745e-06,2.9999999999973594,0
30,255,217,2.1213217508376787,2.1213189362806726,1.3393952309986046,3.2335770309640366,0
30,255,226,2.1213217508376787,2.1213189362806726,2.4944096661760455,1.6667094579702568,0
30,255,253,2.1213217508376787,2.1213189362806726,1.148053055141661,2.7716374551120313,1
30,255,254,2.1213217508376787,2.1213189362806726,0.9567108792847177,2.309697879260026,0
31,256,101,2.474875375977292,2.4748720923274514,2.653589793355116e-06,1.9999999999982396,1
31,256,103,2.474875375977292,2.4748720923274514,-1.8477572879191047,0.7653711550233877,0
31,256,105,2.474875375977292,2.4748720923274514,-1.96157166088925,-0.3901751135018605,0
31,256,121,2.474875375977292,2.4748720923274514,1.662939777450697,1.111139638646838,0
32,256,152,2.474875375977292,2.4748720923274514,1.1111418450258703,1.6629383031948315,1
32,256,221,2.474875375977292,2.4748720923274514,-1.6667061483987755,2.4944118775554527,0
32,256,223,2.474875375977292,2.4748720923274514,3.0,0.0,0
33,256,200,2.474875375977292,2.4748720923274514,3.9803846900326745e-06,2.9999999999973594,0
33,256,217,2.474875375977292,2.4748720923274514,1.3393952309986046,3.2335770309640366,0
33,256,226,2.474875375977292,2.4748720923274514,2.4944096661760455,1.6667094579702568,0
33,256,253,2.474875375977292,2.4748720923274514,1.148053055141661,2.7716374551120313,1
34,257,215,2.5375754443131053,3.0920399196031,0.7803658426171541,3.923140215653325,0
34,257,255,2.5375754443131053,3.0920399196031,2.1213217508376787,2.1213189362806726,1
34,257,256,2.5375754443131053,3.0920399196031,2.474875375977292,2.4748720923274514,0
34,257,258,2.5375754443131053,3.0920399196031,1.7677681256980657,1.767765780233894,0
35,258,101,1.7677681256980657,1.767765780233894,2.653589793355116e-06,1.9999999999982396,1
36,258,152,1.7677681256980657,1.767765780233894,1.1111418450258703,1.6629383031948315,1
36,258,221,1.7677681256980657,1.767765780233894,-1.6667061483987755,2.4944118775554527,0
36,258,223,1.7677681256980657,1.767765780233894,3.0,0.0,0
38,264,200,1.885590165156946,3.5276833374132948,3.9803846900326745e-06,2.9999999999973594,0
38,264,217,1.885590165156946,3.5276833374132948,1.3393952309986046,3.2335770309640366,0
38,264,226,1.885590165156946,3.5276833374132948,2.4944096661760455,1.6667094579702568,0
38,264,253,1.885590165156946,3.5276833374132948,1.148053055141661,2.7716374551120313,1
38,264,254,1.885590165156946,3.5276833374132948,0.9567108792847177,2.309697879260026,0
40,300,200,2.777854612564676,4.157345757987079,3.9803846900326745e-06,2.9999999999973594,1
40,300,217,2.777854612564676,4.157345757987079,1.3393952309986046,3.2335770309640366,0
40,300,226,2.777854612564676,4.157345757987079,2.4944096661760455,1.6667094579702568,0
40,300,253,2.777854612564676,4.157345757987079,1.148053055141661,2.7716374551120313,0
40,300,254,2.777854612564676,4.157345757987079,0.9567108792847177,2.309697879260026,0
41,300,217,2.777854612564676,4.157345757987079,1.3393952309986046,3.2335770309640366,0
41,300,227,2.777854612564676,4.157345757987079,3.325879554901394,2.222279277293676,0
41,300,254,2.777854612564676,4.157345757987079,0.9567108792847177,2.309697879260026,0
41,300,317,2.777854612564676,4.157345757987079,6.63397448338779e-06,4.999999999995599,1
42,301,300,2.296106110283322,5.543274910224063,2.777854612564676,4.157345757987079,1
42,301,305,2.296106110283322,5.543274910224063,3.3334255350776107,4.9888149095844945,0
43,301,215,2.296106110283322,5.543274910224063,0.7803658426171541,3.923140215653325,0
43,301,255,2.296106110283322,5.543274910224063,2.1213217508376787,2.1213189362806726,0
43,301,256,2.296106110283322,5.543274910224063,2.474875375977292,2.4748720923274514,0
43,301,258,2.296106110283322,5.543274910224063,1.7677681256980657,1.767765780233894,0
44,301,256,2.296106110283322,5.543274910224063,2.474875375977292,2.4748720923274514,0
44,301,257,2.296106110283322,5.543274910224063,2.5375754443131053,3.0920399196031,0
44,301,316,2.296106110283322,5.543274910224063,1.4514285442796564,4.784700113993586,1
44,301,358,2.296106110283322,5.543274910224063,2.3611764206799744,3.533743894289017,0
45,302,200,-0.49007868699035295,4.975924324239449,3.9803846900326745e-06,2.9999999999973594,1
45,302,217,-0.49007868699035295,4.975924324239449,1.3393952309986046,3.2335770309640366,0
45,302,226,-0.49007868699035295,4.975924324239449,2.4944096661760455,1.6667094579702568,0
45,302,253,-0.49007868699035295,4.975924324239449,1.148053055141661,2.7716374551120313,0
45,302,254,-0.49007868699035295,4.975924324239449,0.9567108792847177,2.309697879260026,0
47,303,302,-0.5880944243884236,5.971109189087338,-0.49007868699035295,4.975924324239449,1
48,305,200,3.3334255350776107,4.9888149095844945,3.9803846900326745e-06,2.9999999999973594,1
48,305,217,3.3334255350776107,4.9888149095844945,1.3393952309986046,3.2335770309640366,0
48,305,226,3.3334255350776107,4.9888149095844945,2.4944096661760455,1.6667094579702568,0
48,305,253,3.3334255350776107,4.9888149095844945,1.148053055141661,2.7716374551120313,0
48,305,254,3.3334255350776107,4.9888149095844945,0.9567108792847177,2.309697879260026,0
49,305,215,3.3334255350776107,4.9888149095844945,0.7803658426171541,3.923140215653325,1
49,305,255,3.3334255350776107,4.9888149095844945,2.1213217508376787,2.1213189362806726,0
49,305,256,3.3334255350776107,4.9888149095844945,2.474875375977292,2.4748720923274514,0
49,305,258,3.3334255350776107,4.9888149095844945,1.7677681256980657,1.767765780233894,0
50,305,256,3.3334255350776107,4.9888149095844945,2.474875375977292,2.4748720923274514,0
50,305,257,3.3334255350776107,4.9888149095844945,2.5375754443131053,3.0920399196031,0
50,305,316,3.3334255350776107,4.9888149095844945,1.4514285442796564,4.784700113993586,1
50,305,358,3.3334255350776107,4.9888149095844945,2.3611764206799744,3.533743894289017,0
51,307,152,-0.9754442902619656,4.903927858012935,1.1111418450258703,1.6629383031948315,0
51,307,221,-0.9754442902619656,4.903927858012935,-1.6667061483987755,2.4944118775554527,1
51,307,223,-0.9754442902619656,4.903927858012935,3.0,0.0,0
52,307,200,-0.9754442902619656,4.903927858012935,3.9803846900326745e-06,2.9999999999973594,1
52,307,217,-0.9754442902619656,4.903927858012935,1.3393952309986046,3.2335770309640366,0
52,307,226,-0.9754442902619656,4.903927858012935,2.4944096661760455,1.6667094579702568,0
52,307,253,-0.9754442902619656,4.903927858012935,1.148053055141661,2.7716374551120313,0
52,307,254,-0.9754442902619656,4.903927858012935,0.9567108792847177,2.309697879260026,0
53,308,152,-4.619393219797762,1.9134278875584694,1.1111418450258703,1.6629383031948315,0
53,308,221,-4.619393219797762,1.9134278875584694,-1.6667061483987755,2.4944118775554527,1
53,308,220,-4.619393219797762,1.9134278875584694,-2.828421495626576,2.8284327538546012,1
53,308,226,-4.619393219797762,1.9134278875584694,2.4944096661760455,1.6667094579702568,0
53,308,223,-4.619393219797762,1.9134278875584694,3.0,0.0,0
55,309,152,-4.409601044523477,2.3569935570844196,1.1111418450258703,1.6629383031948315,0
55,309,221,-4.409601044523477,2.3569935570844196,-1.6667061483987755,2.4944118775554527,1
55,309,220,-4.409601044523477,2.3569935570844196,-2.828421495626576,2.8284327538546012,1
55,309,226,-4.409601044523477,2.3569935570844196,2.4944096661760455,1.6667094579702568,0
55,309,223,-4.409601044523477,2.3569935570844196,3.0,0.0,0
57,310,152,-4.157342072340095,2.777860128507367,1.1111418450258703,1.6629383031948315,0
57,310,221,-4.157342072340095,2.777860128507367,-1.6667061483987755,2.4944118775554527,1
58,310,220,-4.157342072340095,2.777860128507367,-2.828421495626576,2.8284327538546012,1
58,310,226,-4.157342072340095,2.777860128507367,2.4944096661760455,1.6667094579702568,0
59,312,220,-3.5355268695332196,3.5355409423182516,-2.828421495626576,2.8284327538546012,1
59,312,223,-3.5355268695332196,3.5355409423182516,3.0,0.0,0
59,312,226,-3.5355268695332196,3.5355409423182516,2.4944096661760455,1.6667094579702568,0
60,313,312,-4.242632243439864,4.242649130781902,-3.5355268695332196,3.5355409423182516,1
61,316,215,1.4514285442796564,4.784700113993586,0.7803658426171541,3.923140215653325,1
61,316,255,1.4514285442796564,4.784700113993586,2.1213217508376787,2.1213189362806726,0
61,316,256,1.4514285442796564,4.784700113993586,2.474875375977292,2.4748720923274514,0
61,316,258,1.4514285442796564,4.784700113993586,1.7677681256980657,1.767765780233894,0
62,317,200,6.63397448338779e-06,4.999999999995599,3.9803846900326745e-06,2.9999999999973594,1
62,317,226,6.63397448338779e-06,4.999999999995599,2.4944096661760455,1.6667094579702568,0
62,317,253,6.63397448338779e-06,4.999999999995599,1.148053055141661,2.7716374551120313,0
63,317,152,6.63397448338779e-06,4.999999999995599,1.1111418450258703,1.6629383031948315,0
63,317,221,6.63397448338779e-06,4.999999999995599,-1.6667061483987755,2.4944118775554527,1
63,317,223,6.63397448338779e-06,4.999999999995599,3.0,0.0,0
64,318,152,7.960769380065349e-06,5.999999999994719,1.1111418450258703,1.6629383031948315,0
64,318,221,7.960769380065349e-06,5.999999999994719,-1.6667061483987755,2.4944118775554527,1
64,318,223,7.960769380065349e-06,5.999999999994719,3.0,0.0,0
65,318,215,7.960769380065349e-06,5.999999999994719,0.7803658426171541,3.923140215653325,1
65,318,255,7.960769380065349e-06,5.999999999994719,2.1213217508376787,2.1213189362806726,0
65,318,256,7.960769380065349e-06,5.999999999994719,2.474875375977292,2.4748720923274514,0
65,318,258,7.960769380065349e-06,5.999999999994719,1.7677681256980657,1.767765780233894,0
66,318,256,7.960769380065349e-06,5.999999999994719,2.474875375977292,2.4748720923274514,0
66,318,257,7.960769380065349e-06,5.999999999994719,2.5375754443131053,3.0920399196031,0
66,318,316,7.960769380065349e-06,5.999999999994719,1.4514285442796564,4.784700113993586,1
66,318,358,7.960769380065349e-06,5.999999999994719,2.3611764206799744,3.533743894289017,0
67,320,226,4.157349443626742,2.777849096617095,2.4944096661760455,1.6667094579702568,1
67,320,200,4.157349443626742,2.777849096617095,3.9803846900326745e-06,2.9999999999973594,0
67,320,217,4.157349443626742,2.777849096617095,1.3393952309986046,3.2335770309640366,0
67,320,253,4.157349443626742,2.777849096617095,1.148053055141661,2.7716374551120313,0
67,320,254,4.157349443626742,2.777849096617095,0.9567108792847177,2.309697879260026,0
67,320,220,4.157349443626742,2.777849096617095,-2.828421495626576,2.8284327538546012,0
69,321,320,4.988819332352091,3.3334189159405136,4.157349443626742,2.777849096617095,1
70,322,223,5.0,0.0,3.0,0.0,1
70,322,310,5.0,0.0,-4.157342072340095,2.777860128507367,0
70,322,152,5.0,0.0,1.1111418450258703,1.6629383031948315,0
70,322,221,5.0,0.0,-1.6667061483987755,2.4944118775554527,0
70,322,220,5.0,0.0,-2.828421495626576,2.8284327538546012,0
72,323,322,6.0,0.0,5.0,0.0,1
73,340,152,-1.4514158476431596,4.784703965472711,1.1111418450258703,1.6629383031948315,0
73,340,221,-1.4514158476431596,4.784703965472711,-1.6667061483987755,2.4944118775554527,1
73,340,223,-1.4514158476431596,4.784703965472711,3.0,0.0,0
74,341,220,-3.865045690947786,3.1719744335170716,-2.828421495626576,2.8284327538546012,1
74,341,223,-3.865045690947786,3.1719744335170716,3.0,0.0,0
74,341,226,-3.865045690947786,3.1719744335170716,2.4944096661760455,1.6667094579702568,0
75,342,152,-3.17195904912325,3.8650583165956403,1.1111418450258703,1.6629383031948315,0
75,342,221,-3.17195904912325,3.8650583165956403,-1.6667061483987755,2.4944118775554527,1
75,342,220,-3.17195904912325,3.8650583165956403,-2.828421495626576,2.8284327538546012,1
75,342,226,-3.17195904912325,3.8650583165956403,2.4944096661760455,1.6667094579702568,0
75,342,223,-3.17195904912325,3.8650583165956403,3.0,0.0,0
77,344,152,-2.7778435806646256,4.157353129259088,1.1111418450258703,1.6629383031948315,0
77,344,221,-2.7778435806646256,4.157353129259088,-1.6667061483987755,2.4944118775554527,1
77,344,220,-2.7778435806646256,4.157353129259088,-2.828421495626576,2.8284327538546012,1
77,344,226,-2.7778435806646256,4.157353129259088,2.4944096661760455,1.6667094579702568,0
77,344,223,-2.7778435806646256,4.157353129259088,3.0,0.0,0
79,345,215,0.9754573032714426,4.903925269566656,0.7803658426171541,3.923140215653325,1
79,345,255,0.9754573032714426,4.903925269566656,2.1213217508376787,2.1213189362806726,0
79,345,256,0.9754573032714426,4.903925269566656,2.474875375977292,2.4748720923274514,0
79,345,258,0.9754573032714426,4.903925269566656,1.7677681256980657,1.767765780233894,0
80,360,101,-4.903923975330568,0.9754638097736055,2.653589793355116e-06,1.9999999999982396,1
80,360,103,-4.903923975330568,0.9754638097736055,-1.8477572879191047,0.7653711550233877,0
80,360,105,-4.903923975330568,0.9754638097736055,-1.96157166088925,-0.3901751135018605,0
80,360,121,-4.903923975330568,0.9754638097736055,1.662939777450697,1.111139638646838,0
81,361,215,0.5881102692607522,5.971107628504953,0.7803658426171541,3.923140215653325,1
81,361,255,0.5881102692607522,5.971107628504953,2.1213217508376787,2.1213189362806726,0
81,361,256,0.5881102692607522,5.971107628504953,2.474875375977292,2.4748720923274514,0
81,361,258,0.5881102692607522,5.971107628504953,1.7677681256980657,1.767765780233894,0
82,400,300,2.678790461997209,6.467154061928073,2.777854612564676,4.157345757987079,1
82,400,305,2.678790461997209,6.467154061928073,3.3334255350776107,4.9888149095844945,0
83,400,256,2.678790461997209,6.467154061928073,2.474875375977292,2.4748720923274514,0
83,400,257,2.678790461997209,6.467154061928073,2.5375754443131053,3.0920399196031,0
83,400,316,2.678790461997209,6.467154061928073,1.4514285442796564,4.784700113993586,1
83,400,358,2.678790461997209,6.467154061928073,2.3611764206799744,3.533743894289017,0
84,401,256,3.0614748137110963,7.391033213632084,2.474875375977292,2.4748720923274514,0
84,401,257,3.0614748137110963,7.391033213632084,2.5375754443131053,3.0920399196031,0
84,401,316,3.0614748137110963,7.391033213632084,1.4514285442796564,4.784700113993586,0
84,401,358,3.0614748137110963,7.391033213632084,2.3611764206799744,3.533743894289017,0
84,401,400,3.0614748137110963,7.391033213632084,2.678790461997209,6.467154061928073,1
86,402,301,4.440757027547934,5.411069859305425,2.296106110283322,5.543274910224063,0
86,402,320,4.440757027547934,5.411069859305425,4.157349443626742,2.777849096617095,1
87,403,301,5.075150888626211,6.1840798392062,2.296106110283322,5.543274910224063,0
87,403,320,5.075150888626211,6.1840798392062,4.157349443626742,2.777849096617095,1
88,403,402,5.075150888626211,6.1840798392062,4.440757027547934,5.411069859305425,1
89,404,300,5.65685800223381,5.6568504967484605,2.777854612564676,4.157345757987079,1
89,404,321,5.65685800223381,5.6568504967484605,4.988819332352091,3.3334189159405136,1
90,404,420,5.65685800223381,5.6568504967484605,5.82028922107744,3.8889887352639327,1
91,405,256,2.031999961991519,6.698580159591021,2.474875375977292,2.4748720923274514,0
91,405,257,2.031999961991519,6.698580159591021,2.5375754443131053,3.0920399196031,0
91,405,316,2.031999961991519,6.698580159591021,1.4514285442796564,4.784700113993586,1
91,405,358,2.031999961991519,6.698580159591021,2.3611764206799744,3.533743894289017,0
92,406,307,2.3222856708474504,7.655520182389738,-0.9754442902619656,4.903927858012935,1
93,406,256,2.3222856708474504,7.655520182389738,2.474875375977292,2.4748720923274514,0
93,406,257,2.3222856708474504,7.655520182389738,2.5375754443131053,3.0920399196031,0
93,406,316,2.3222856708474504,7.655520182389738,1.4514285442796564,4.784700113993586,0
93,406,358,2.3222856708474504,7.655520182389738,2.3611764206799744,3.533743894289017,0
93,406,400,2.3222856708474504,7.655520182389738,2.678790461997209,6.467154061928073,1
95,412,320,6.698582855632305,2.0319910743477587,4.157349443626742,2.777849096617095,1
96,412,322,6.698582855632305,2.0319910743477587,5.0,0.0,1
97,418,321,5.411075751274423,4.440749848164152,4.988819332352091,3.3334189159405136,1
98,419,418,6.184086572885056,5.075142683616173,5.411075751274423,4.440749848164152,1
99,420,321,5.82028922107744,3.8889887352639327,4.988819332352091,3.3334189159405136,1
100,421,420,6.651759109802788,4.444558554587352,5.82028922107744,3.8889887352639327,1
101,422,323,7.0,0.0,6.0,0.0,1
102,423,323,8.0,0.0,6.0,0.0,0
103,423,412,8.0,0.0,6.698582855632305,2.0319910743477587,0
103,423,422,8.0,0.0,7.0,0.0,1
104,424,223,6.467157616127896,2.6787818814078452,3.0,0.0,1
104,424,152,6.467157616127896,2.6787818814078452,1.1111418450258703,1.6629383031948315,0
104,424,221,6.467157616127896,2.6787818814078452,-1.6667061483987755,2.4944118775554527,0
106,424,227,6.467157616127896,2.6787818814078452,3.325879554901394,2.222279277293676,1
106,424,217,6.467157616127896,2.6787818814078452,1.3393952309986046,3.2335770309640366,0
106,424,254,6.467157616127896,2.6787818814078452,0.9567108792847177,2.309697879260026,0
106,424,264,6.467157616127896,2.6787818814078452,1.885590165156946,3.5276833374132948,0
106,424,317,6.467157616127896,2.6787818814078452,6.63397448338779e-06,4.999999999995599,0
108,425,424,7.391037275574738,3.061465007323252,6.467157616127896,2.6787818814078452,1
109,426,321,6.173450218602796,3.2997745981253157,4.988819332352091,3.3334189159405136,1
109,426,322,6.173450218602796,3.2997745981253157,5.0,0.0,1
110,427,426,7.055371678403196,3.771170969286075,6.173450218602796,3.2997745981253157,1
111,428,215,3.888996457590546,5.82028406118191,0.7803658426171541,3.923140215653325,1
111,428,255,3.888996457590546,5.82028406118191,2.1213217508376787,2.1213189362806726,0
111,428,256,3.888996457590546,5.82028406118191,2.474875375977292,2.4748720923274514,0
113,428,320,3.888996457590546,5.82028406118191,4.157349443626742,2.777849096617095,1
114,437,320,6.966293143601636,0.6861194046292896,4.157349443626742,2.777849096617095,0
114,437,322,6.966293143601636,0.6861194046292896,5.0,0.0,1
115,440,300,3.2997827890246554,6.173445840473266,2.777854612564676,4.157345757987079,1
116,440,320,3.2997827890246554,6.173445840473266,4.157349443626742,2.777849096617095,1
117,441,340,-2.0319821867004233,6.698585551661796,-1.4514158476431596,4.784703965472711,1
118,442,220,-3.299766407220166,6.173454596721459,-2.828421495626576,2.8284327538546012,1
118,442,223,-3.299766407220166,6.173454596721459,3.0,0.0,0
118,442,226,-3.299766407220166,6.173454596721459,2.4944096661760455,1.6667094579702568,0
119,443,220,6.865497189311757,1.3656311154745873,-2.828421495626576,2.8284327538546012,0
119,443,223,6.865497189311757,1.3656311154745873,3.0,0.0,1
